Full Title,ISSN,Unformatted ISSN,Product ID,Change History,Shortcut URL
Archives of Medical Research,0188-4409,01884409,07608,,https://www.sciencedirect.com/science/journal/01884409
Archives of Oral Biology,0003-9969,00039969,00203,,https://www.sciencedirect.com/science/journal/00039969
Archives de Pédiatrie,0929-693X,0929693X,09014,,https://www.sciencedirect.com/science/journal/0929693X
Archives of Physical Medicine and Rehabilitation,0003-9993,00039993,13310,,https://www.sciencedirect.com/science/journal/00039993
Archives of Psychiatric Nursing,0883-9417,08839417,13191,,https://www.sciencedirect.com/science/journal/08839417
Archives of Rehabilitation Research and Clinical Translation,2590-1095,25901095,30062,,https://www.sciencedirect.com/science/journal/25901095
Archives of Stroke Rehabilitation,3117-8588,31178588,32372,,https://www.sciencedirect.com/science/journal/31178588
Archivos de Bronconeumología,0300-2896,03002896,15701,,https://www.sciencedirect.com/science/journal/03002896
Archivos de la Sociedad Española de Oftalmología,0365-6691,03656691,15765,,https://www.sciencedirect.com/science/journal/03656691
Archivos de la Sociedad Española de Oftalmología (English Edition),2173-5794,21735794,15797,,https://www.sciencedirect.com/science/journal/21735794
Array,2590-0056,25900056,30002,,https://www.sciencedirect.com/science/journal/25900056
Arthroplasty Today,2352-3441,23523441,18761,,https://www.sciencedirect.com/science/journal/23523441
Arthropod Structure & Development,1467-8039,14678039,00356,Formerly known as International Journal of Insect Morphology and Embryology,https://www.sciencedirect.com/science/journal/14678039
Arthroscopy: the Journal of Arthroscopic & Related Surgery,0749-8063,07498063,13049,,https://www.sciencedirect.com/science/journal/07498063
"Arthroscopy, Sports Medicine, and Rehabilitation",2666-061X,2666061X,30180,,https://www.sciencedirect.com/science/journal/2666061X
Arthroscopy Techniques,2212-6287,22126287,14121,,https://www.sciencedirect.com/science/journal/22126287
Artificial Intelligence,0004-3702,00043702,05255,,https://www.sciencedirect.com/science/journal/00043702
Artificial Intelligence in Agriculture,2589-7217,25897217,18439,,https://www.sciencedirect.com/science/journal/25897217
Artificial Intelligence Chemistry,2949-7477,29497477,31505,,https://www.sciencedirect.com/science/journal/29497477
Artificial Intelligence in Emergency Medicine,3051-2883,30512883,32204,,https://www.sciencedirect.com/science/journal/30512883
Artificial Intelligence in Geosciences,2666-5441,26665441,30365,,https://www.sciencedirect.com/science/journal/26665441
Artificial Intelligence in the Life Sciences,2667-3185,26673185,31151,,https://www.sciencedirect.com/science/journal/26673185
Artificial Intelligence in Medicine,0933-3657,09333657,05095,,https://www.sciencedirect.com/science/journal/09333657
Artificial Intelligence for Transportation,3050-8606,30508606,32119,,https://www.sciencedirect.com/science/journal/30508606
The Arts in Psychotherapy,0197-4556,01974556,00833,Formerly known as Art Psychotherapy,https://www.sciencedirect.com/science/journal/01974556
Asia and the Global Economy,2667-1115,26671115,31121,,https://www.sciencedirect.com/science/journal/26671115
Asia Nexus Journal of Management,3050-9548,30509548,32128,,https://www.sciencedirect.com/science/journal/30509548
Asia-Pacific Journal of Ophthalmology,2162-0989,21620989,31715,,https://www.sciencedirect.com/science/journal/21620989
"Asia-Pacific Journal of Sports Medicine, Arthroscopy, Rehabilitation and Technology",2214-6873,22146873,17054,,https://www.sciencedirect.com/science/journal/22146873
Asia Pacific Management Review,1029-3132,10293132,18163,,https://www.sciencedirect.com/science/journal/10293132
Asian Journal of Pharmaceutical Sciences,1818-0876,18180876,17033,,https://www.sciencedirect.com/science/journal/18180876
Asian Journal of Psychiatry,1876-2018,18762018,06077,,https://www.sciencedirect.com/science/journal/18762018
The Asian Journal of Shipping and Logistics,2092-5212,20925212,10107,,https://www.sciencedirect.com/science/journal/20925212
Asian Journal of Social Science,1568-4849,15684849,31167,,https://www.sciencedirect.com/science/journal/15684849
Asian Journal of Sport and Exercise Psychology,2667-2391,26672391,31147,,https://www.sciencedirect.com/science/journal/26672391
Asian Journal of Surgery,1015-9584,10159584,08586,,https://www.sciencedirect.com/science/journal/10159584
Asian Journal of Urology,2214-3882,22143882,18154,,https://www.sciencedirect.com/science/journal/22143882
Asian Nursing Research,1976-1317,19761317,08651,,https://www.sciencedirect.com/science/journal/19761317
Asian Transport Studies,2185-5560,21855560,30420,,https://www.sciencedirect.com/science/journal/21855560
Aspects of Molecular Medicine,2949-6888,29496888,31472,,https://www.sciencedirect.com/science/journal/29496888
ASPET Discovery,3050-5674,30505674,32020,,https://www.sciencedirect.com/science/journal/30505674
Assessing Writing,1075-2935,10752935,07449,,https://www.sciencedirect.com/science/journal/10752935
Astronomy and Computing,2213-1337,22131337,18011,,https://www.sciencedirect.com/science/journal/22131337
Astroparticle Physics,0927-6505,09276505,05192,,https://www.sciencedirect.com/science/journal/09276505
Atención Primaria,0212-6567,02126567,15721,,https://www.sciencedirect.com/science/journal/02126567
Atherosclerosis,0021-9150,00219150,08004,Formerly known as Journal of Atherosclerosis Research,https://www.sciencedirect.com/science/journal/00219150
Atherosclerosis Plus,2667-0895,26670895,08140,,https://www.sciencedirect.com/science/journal/26670895
Atherosclerosis Supplements,1567-5688,15675688,08140,,https://www.sciencedirect.com/science/journal/15675688
Atlas of the Oral and Maxillofacial Surgery Clinics,1061-3315,10613315,13032,,https://www.sciencedirect.com/science/journal/10613315
Atmospheric Environment,1352-2310,13522310,00246,Incorporating Atmospheric Environment. Part A. General Topics and Atmospheric Environment. Part B. Urban Atmosphere,https://www.sciencedirect.com/science/journal/13522310
Atmospheric Environment: X,2590-1621,25901621,18467,,https://www.sciencedirect.com/science/journal/25901621
Atmospheric and Oceanic Science Letters,1674-2834,16742834,31135,,https://www.sciencedirect.com/science/journal/16742834
Atmospheric Pollution Research,1309-1042,13091042,18277,,https://www.sciencedirect.com/science/journal/13091042
Atmospheric Research,0169-8095,01698095,05322,,https://www.sciencedirect.com/science/journal/01698095
Atomic Data and Nuclear Data Tables,0092-640X,0092640X,12004,,https://www.sciencedirect.com/science/journal/0092640X
Auris Nasus Larynx,0385-8146,03858146,08060,,https://www.sciencedirect.com/science/journal/03858146
Australasian Emergency Care,2588-994X,2588994X,04082,Formerly known as Australasian Emergency Nursing Journal,https://www.sciencedirect.com/science/journal/2588994X
Australian Critical Care,1036-7314,10367314,04101,Formerly known as Confederation of Australian Critical Care Nurses Journal,https://www.sciencedirect.com/science/journal/10367314
Australian and New Zealand Journal of Public Health,1326-0200,13260200,31560,,https://www.sciencedirect.com/science/journal/13260200
Autoimmunity Reviews,1568-9972,15689972,05467,,https://www.sciencedirect.com/science/journal/15689972
Automatica,0005-1098,00051098,00270,,https://www.sciencedirect.com/science/journal/00051098
Automation in Construction,0926-5805,09265805,05256,,https://www.sciencedirect.com/science/journal/09265805
Autonomic Neuroscience,1566-0702,15660702,05062,Formerly known as Journal of the Autonomic Nervous System,https://www.sciencedirect.com/science/journal/15660702
Autonomous Transportation Research,3050-8622,30508622,32120,,https://www.sciencedirect.com/science/journal/30508622
Avian Research,2053-7166,20537166,31430,,https://www.sciencedirect.com/science/journal/20537166
Bacteriophage,3051-2697,30512697,32179,,https://www.sciencedirect.com/science/journal/30512697
Basic and Applied Ecology,1439-1791,14391791,10017,,https://www.sciencedirect.com/science/journal/14391791
Basketball Studies,3117-8839,31178839,32381,,https://www.sciencedirect.com/science/journal/31178839
BBA Advances,2667-1603,26671603,31111,,https://www.sciencedirect.com/science/journal/26671603
Behavior Therapy,0005-7894,00057894,04241,,https://www.sciencedirect.com/science/journal/00057894
Behaviour Research and Therapy,0005-7967,00057967,00265,,https://www.sciencedirect.com/science/journal/00057967
Behavioural Brain Research,0166-4328,01664328,05014,,https://www.sciencedirect.com/science/journal/01664328
Behavioural Processes,0376-6357,03766357,05015,,https://www.sciencedirect.com/science/journal/03766357
"BenchCouncil Transactions on Benchmarks, Standards and Evaluations",2772-4859,27724859,31251,,https://www.sciencedirect.com/science/journal/27724859
Best Practice & Research Clinical Anaesthesiology,1521-6896,15216896,12666,Formerly known as Baillière's Clinical Anaesthesiology,https://www.sciencedirect.com/science/journal/15216896
Best Practice & Research Clinical Endocrinology & Metabolism,1521-690X,1521690X,12667,Formerly known as Baillière's Clinical Endocrinology and Metabolism,https://www.sciencedirect.com/science/journal/1521690X
Best Practice & Research Clinical Gastroenterology,1521-6918,15216918,12668,Formerly known as Baillière's Clinical Gastroenterology,https://www.sciencedirect.com/science/journal/15216918
Best Practice & Research Clinical Haematology,1521-6926,15216926,12669,Formerly known as Baillière's Clinical Haematology,https://www.sciencedirect.com/science/journal/15216926
Best Practice & Research Clinical Obstetrics & Gynaecology,1521-6934,15216934,12670,Formerly known as Baillière's Clinical Obstetrics and Gynaecology,https://www.sciencedirect.com/science/journal/15216934
Best Practice & Research Clinical Rheumatology,1521-6942,15216942,12671,Formerly known as Baillière's Clinical Rheumatology,https://www.sciencedirect.com/science/journal/15216942
Big Data and Earth System,3050-7405,30507405,32095,,https://www.sciencedirect.com/science/journal/30507405
Big Data Research,2214-5796,22145796,07502,,https://www.sciencedirect.com/science/journal/22145796
Bioactive Carbohydrates and Dietary Fibre,2212-6198,22126198,08810,,https://www.sciencedirect.com/science/journal/22126198
Bioactive Materials,2452-199X,2452199X,18278,,https://www.sciencedirect.com/science/journal/2452199X
Biocatalysis and Agricultural Biotechnology,1878-8181,18788181,12982,,https://www.sciencedirect.com/science/journal/18788181
Biochemical and Biophysical Research Communications,0006-291X,0006291X,12009,,https://www.sciencedirect.com/science/journal/0006291X
Biochemical Engineering Journal,1369-703X,1369703X,06049,Formerly part of The Chemical Engineering Journal and the Biochemical Engineering Journal,https://www.sciencedirect.com/science/journal/1369703X
Biochemical Pharmacology,0006-2952,00062952,07505,,https://www.sciencedirect.com/science/journal/00062952
Biochemical Systematics and Ecology,0305-1978,03051978,00364,,https://www.sciencedirect.com/science/journal/03051978
Biochemistry and Biophysics Reports,2405-5808,24055808,18156,,https://www.sciencedirect.com/science/journal/24055808
Biochimica et Biophysica Acta (BBA) - Bioenergetics,0005-2728,00052728,05002,Formerly part of Biochimica et Biophysica Acta (BBA) - Biophysics including Photosynthesis; Incorporating Biochimica et Biophysica Acta (BBA) - Reviews on Bioenergetics,https://www.sciencedirect.com/science/journal/00052728
Biochimica et Biophysica Acta (BBA) - Biomembranes,0005-2736,00052736,05003,Formerly part of Biochimica et Biophysica Acta (BBA) - Biophysics including Photosynthesis Incorporating Biochimica et Biophysica Acta (BBA) - Reviews on Biomembranes,https://www.sciencedirect.com/science/journal/00052736
Biochimica et Biophysica Acta (BBA) - Gene Regulatory Mechanisms,1874-9399,18749399,05005,Formerly known as Biochimica et Biophysica Acta (BBA) - Gene Structure and Expression,https://www.sciencedirect.com/science/journal/18749399
Biochimica et Biophysica Acta (BBA) - General Subjects,0304-4165,03044165,05006,Formerly known as Biochimica et Biophysica Acta,https://www.sciencedirect.com/science/journal/03044165
Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,0925-4439,09254439,05008,,https://www.sciencedirect.com/science/journal/09254439
Biochimica et Biophysica Acta (BBA) - Molecular and Cell Biology of Lipids,1388-1981,13881981,05007,Formerly known as Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism,https://www.sciencedirect.com/science/journal/13881981
Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,0167-4889,01674889,05009,,https://www.sciencedirect.com/science/journal/01674889
Biochimica et Biophysica Acta (BBA) - Proteins and Proteomics,1570-9639,15709639,05010,Formerly known as Biochimica et Biophysica Acta (BBA) - Protein Structure and Molecular Enzymology,https://www.sciencedirect.com/science/journal/15709639
